feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Corynebacterium	Campylobacter	Faecalicoccus	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Finegoldia	Peptoniphilus	Veillonellaceae	f__Xanthobacteraceae.g__unassigned	Sphingobium	Neisseria	Klebsiella	f__Enterobacteriaceae.g__unassigned	Aggregatibacter	Pseudomonas
run03-137	0	696	2	0	0	0	1814	0	150	13	0	0	0	0	0	4372	373	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	298	0	0	0	13	0	0	49	22	0	0	32	0	0	0	0	355	0	16	0	146	0	0	289	249	1529	289	712	792	0	0	618	52	0	20	306	24	51	120	14	116	89	41	0	1837	0	0	0	29	0	261	0	0	0	36	159	1511	684	9	103	0	268	279	144	0	12	6	0	345	113	210	0	7	0	7	0	8	2130	0	350	0	0	56	443	6	0	0	21	0	0	86	0	0	47	0	0	0	0	251	0	230	8	0	0	0	0	0	349	0	11	0	4	0	301	0	2406	0	53	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	159	2
run03-138	4	1186	7	11	0	0	908	0	0	23	0	0	364	0	0	6829	213	0	0	0	126	0	0	0	0	0	0	0	0	174	1338	0	0	0	0	0	0	5	0	0	13	0	0	3	0	0	72	0	0	361	8	0	7	0	0	0	0	0	0	0	0	177	361	3087	0	675	1036	0	0	0	0	0	90	447	248	0	681	1049	65	2	0	0	1320	84	4	46	0	9	379	0	14	0	0	376	530	932	0	53	0	33	34	7	0	44	15	0	0	0	0	0	0	0	0	0	0	4125	7	42	0	0	57	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	340	0	0	0	39	0	0	0	0	19	0	22	0	8	0	30	364	140	0	91	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-139	32	37	6	0	0	0	0	0	0	131	0	10	0	0	0	5210	0	128	0	114	0	0	0	13	0	0	0	0	0	555	444	0	0	67	0	20	0	85	2	0	213	0	0	0	0	0	158	0	0	106	7	0	5	0	9	49	0	9	0	0	0	238	0	820	0	0	1547	8	0	0	0	0	16	479	0	0	0	0	0	28	0	3	66	184	0	0	11	6	60	0	15	0	0	1546	4865	472	0	15	0	25	66	104	8	46	10	0	0	0	27	0	10	0	0	0	0	79	161	152	0	0	197	167	97	0	5	0	2	0	35	0	0	4	0	11	0	0	1217	0	10	4	548	211	0	0	0	0	0	53	4	0	11	24	239	5303	0	47	0	0	39	0	0	0	0	12	0	5	8	2	35	14	0	0	0	36	0	4	0	0	27
run03-140	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9547	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	288	24	0	0	17	0	0	0	0	0	0	0	0	150	0	0	18	6	0	0	0	0	0	0	0	0	0	0	0	31	2035	0	1115	2742	0	0	92	0	0	17	2729	4	10	147	0	0	21	0	0	3515	9	0	0	0	0	21	0	0	0	66	1310	2394	1250	6	101	0	29	93	2	10	0	0	0	42	73	0	0	3	0	0	0	18	256	0	163	0	0	7	989	55	0	0	0	0	0	9	0	0	19	0	0	0	0	72	0	0	0	590	0	0	0	0	19	65	6	0	0	0	0	55	1296	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-141	13	0	0	0	0	0	501	0	0	0	0	0	11	4	0	225	18	9	0	0	6	0	0	0	0	0	0	0	0	9	16	0	0	8	0	0	0	0	94	0	11	0	0	0	0	0	0	0	0	63	7	0	0	0	0	0	0	0	236	0	0	26	23	346	0	338	40	0	0	0	0	0	0	88	14	0	0	0	14	3	0	0	207	0	0	5	0	0	20	0	0	0	42	0	162	244	0	12	0	10	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	91	0	0	9	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	64	0	0	0	0	0	0	0	0	24	0	0	91	9	0	24164	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0
run03-142	16	213	2	0	0	0	2349	0	0	0	0	12	141	191	0	7144	2031	404	3	0	438	0	0	0	0	0	0	0	0	85	243	0	3	0	0	10	538	0	0	0	0	425	11	0	0	0	7	0	17	580	36	0	54	0	0	0	0	0	0	0	0	0	240	1650	0	571	927	0	0	73	0	0	0	722	9	21	0	9	8	163	5	0	93	0	0	18	0	0	525	0	18	3	15	0	984	3130	0	109	0	37	5	6	0	42	109	0	7	27	30	0	175	0	0	0	0	1188	0	108	24	0	13	1859	6	0	0	4	0	0	352	0	0	0	0	0	0	4	0	0	15	0	559	148	0	0	0	0	0	3	0	4	24	4	1039	0	24	104	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	32	35	0
run03-146	75	32	86	0	0	0	1072	0	0	0	0	0	88	0	0	3792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	2	0	0	0	1	0	0	0	703	0	0	0	0	6	0	0	807	87	0	28	0	0	0	0	0	102	0	0	0	89	541	0	166	2743	2	0	0	0	0	15	15	450	0	0	0	122	42	0	3	0	0	0	0	0	0	0	0	0	0	0	4540	2022	46	0	519	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	706	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	2	0	0	0	57	0	0	0	0	0	353	927	3	0	0	540	1013	0	141	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7
run03-147	0	13	0	0	0	0	41	0	0	0	0	0	0	0	4	130	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	59	0	0	2	0	5	0	0	0	2	0	0	27	40	116	58	98	55	0	0	43	0	0	0	5	0	5	15	0	24	5	0	0	4	0	0	4	2	0	0	0	0	0	15	0	39	50	2	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	7	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	12519	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0
run03-148	0	17	0	0	0	0	1865	0	0	28	0	0	0	0	0	9829	3	92	0	0	39	0	0	0	0	0	0	0	0	5	75	0	0	287	0	0	0	5	30	8	0	0	4	0	0	0	53	0	0	24	3	0	0	0	99	0	0	0	33	0	0	0	22	217	0	132	836	0	0	39	0	0	77	622	0	0	0	37	250	39	0	0	30	0	151	0	0	3	59	0	0	0	27	2394	3175	70	0	22	0	0	39	0	0	0	0	0	0	14	0	0	0	0	6	0	9	583	0	39	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	0	0	0	33	0	0	0	0	0	46	95	0	0	0	47	925	5	475	0	0	6	61	0	0	0	0	0	2	0	0	0	6	4	271	0	0	0	0	522	54	25
run03-149	166	295	22	46	0	0	0	0	2	167	0	0	0	0	0	3879	0	0	0	13	0	0	0	0	12	4	0	0	0	44	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	65	5	5	1015	166	0	66	0	0	6	3	0	0	0	0	0	484	5475	0	0	371	29	135	154	0	0	81	650	3	0	0	0	12	0	0	35	755	15	105	0	305	0	0	0	3	0	0	16	221	691	0	28	0	45	69	0	0	13	0	0	0	0	0	0	6	0	0	0	0	305	0	94	0	0	4	0	73	0	0	4	0	0	0	2	0	0	0	0	0	8	370	10	0	51	13	0	0	0	0	30	27	156	0	31	0	49	0	6352	0	25	0	0	5	0	0	11	69	0	0	24	0	7	25	69	48	0	0	3	0	0	0	0	0
run03-150	20	188	2	2	0	0	1212	0	0	7	0	0	64	126	0	6520	1889	30	0	196	0	0	0	0	0	0	402	0	0	1882	62	0	0	81	147	194	75	0	0	0	65	374	17	0	0	0	2	0	6	202	13	0	0	0	0	0	0	0	0	0	0	112	71	1483	0	95	158	0	0	23	0	0	0	141	4	7	13	0	12	0	0	0	521	3	0	0	11	0	95	0	2	0	7	848	26	251	22	15	0	124	496	5	0	116	3	0	0	3	0	0	0	0	17	0	2	1887	0	14	60	0	3	378	4	0	0	0	0	0	58	0	0	0	0	0	30	0	21	27	0	0	689	506	358	0	10	0	240	5	772	2	219	16	524	343	0	0	0	0	0	368	0	0	0	0	9	3	0	0	5	0	0	0	0	3	0	25	0	0	0
run03-151	57	2868	0	5	0	56	0	675	173	0	0	0	0	0	0	10584	655	40	0	0	344	0	0	74	0	0	1662	548	0	96	1916	0	0	0	0	0	0	106	0	0	0	0	0	1591	0	0	153	0	0	183	13	0	0	0	0	0	0	0	10	0	0	0	59	3881	0	0	148	0	0	0	121	0	0	1685	0	0	0	0	0	0	0	0	0	31	0	0	0	2	1296	0	0	0	0	80	1513	395	0	94	0	164	368	15	0	29	42	0	290	0	81	0	125	17	5	0	11	2173	351	354	0	0	0	4203	732	0	4	0	0	0	0	0	0	32	0	5	0	0	71	0	13	0	0	0	0	0	0	646	0	31	5	0	0	0	735	2275	0	36	0	202	194	0	0	7	189	75	0	3	0	0	69	106	47	0	0	0	0	131	37	0	0
run03-152	18	491	8	0	5	601	1187	23	2	0	12	0	88	63	0	3317	499	42	0	103	177	70	0	5	0	0	1389	23	0	587	112	0	17	30	0	0	12	0	0	0	0	35	0	55	178	3	4	0	0	303	16	17	15	0	220	0	290	0	11	0	0	0	0	1095	0	380	252	0	35	70	39	39	6	92	16	92	37	0	23	92	19	0	1432	3	0	0	6	0	101	64	22	11	14	0	151	933	0	9	16	33	0	3	171	13	29	0	571	122	281	11	44	0	0	0	0	2706	4	20	15	6	82	788	0	14	22	9	18	0	197	38	0	22	0	316	2	0	0	0	0	0	180	0	0	297	12	245	508	5	0	0	103	5	203	666	23	10	0	566	0	0	17	293	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
run03-153	45	411	0	0	0	0	59	352	0	0	0	15	39	0	0	3919	887	16	0	0	0	78	0	470	20	354	0	0	0	958	1056	0	0	11	0	12	0	47	0	0	0	0	0	121	0	8	0	0	0	1438	0	69	2	0	257	14	128	128	748	10	14	622	5	1606	0	0	48	36	20	61	86	0	4	564	15	0	0	0	0	3	144	0	138	197	0	0	60	2	97	0	30	8	0	35	758	830	29	21	2	208	82	132	224	109	45	71	6	0	82	60	138	0	22	0	7	1300	10	388	86	0	3719	2062	26	25	195	44	105	0	603	174	6	83	10	7	9	0	0	0	91	0	0	0	0	0	0	156	87	22	15	7	0	80	97	0	0	10	0	12	0	0	0	6	30	0	3	0	30	14	0	0	0	0	0	0	0	1764	0	0	0
run03-154	0	153	0	0	0	0	5	0	5	157	0	0	0	0	0	4082	10	0	0	15	17	0	0	0	0	8	0	0	0	32	23	0	0	163	0	0	0	0	242	0	0	0	5	0	0	0	19	0	0	20	0	0	0	0	0	0	0	0	269	0	0	44	29	279	38	1364	0	8	9	58	0	0	31	573	32	0	7	0	63	3	5	0	649	8	0	0	0	0	79	0	0	0	0	822	11173	138	0	4	0	0	26	0	0	7	0	0	144	0	0	0	13	0	0	0	0	1311	0	106	5	0	22	544	6	0	2	0	0	0	0	0	0	14	0	0	0	2	628	0	0	0	0	0	182	0	0	0	0	35	0	0	0	6	152	4062	0	20	0	0	0	0	0	4	5	0	0	12	0	0	0	26	0	4	0	18	0	0	0	0	4
run03-155	56	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	272	9	0	0	0	0	0	0	0	273	0	0	158	61	4021	0	817	920	0	0	1266	65	0	0	448	268	15	3	0	595	0	0	0	902	40	0	0	8	0	301	0	28	6	50	805	1351	397	0	4	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	36	74	207	0	0	0	0	0	0	0	0	0	0	0	0	0	2053	0	4	0	0	0	0	0	0	539	0	631	143	0	0	0	0	547	0	204	0	10115	3	13	0	0	22	0	0	0	0	0	7	8	0	301	0	0	0	3625	0	0	0
run03-156	38	536	4	3	0	22	3525	0	9	68	0	0	0	211	0	4552	0	0	0	0	0	0	0	0	0	0	1030	0	0	18	55	0	31	53	0	0	0	0	1147	0	0	0	0	0	0	0	30	0	0	181	19	0	16	0	0	0	0	0	25	0	0	153	78	2293	224	1386	417	0	0	269	0	0	11	865	0	21	6	63	34	10	0	0	293	16	0	0	0	0	368	0	2	0	352	642	3665	334	0	63	0	19	2	0	0	11	0	0	51	0	0	0	0	0	0	0	0	97	0	91	0	0	7	4560	39	0	0	0	0	3	8	0	0	0	0	0	25	5	238	0	0	0	0	0	1979	0	0	0	401	75	0	19	0	3	220	78	0	51	0	23	0	0	0	0	3	8	24	0	0	0	0	8	0	0	0	0	0	0	3	0	0
run03-157	0	0	3	0	0	0	893	0	0	3	0	0	242	117	0	5589	0	0	0	67	0	243	20	0	0	0	439	0	0	283	149	0	0	0	0	3	0	0	0	2	0	0	0	12	0	0	12	0	0	240	0	0	53	0	0	0	0	0	0	0	0	174	53	2277	0	1388	1659	0	0	54	107	333	0	681	0	9	16	57	156	479	8	0	2749	0	0	0	3	8	259	0	2	5	16	211	2736	886	0	178	0	97	104	100	131	20	7	5	576	54	34	7	144	0	0	0	0	1468	0	8	9	0	0	333	9	0	0	6	0	0	31	64	0	49	0	0	118	0	0	0	0	0	0	188	0	0	13	0	0	6	6	0	0	0	0	1085	19	199	0	0	0	0	12	0	6	0	0	5	0	0	0	0	0	0	0	0	0	38	12	0	5
run03-158	13	1388	0	0	0	0	0	0	0	11	10	0	283	0	0	6735	0	0	0	0	0	0	0	0	20	0	0	0	0	74	593	0	0	0	0	0	0	0	30	0	6	0	0	0	0	0	2	0	0	56	0	0	11	0	0	0	0	0	0	0	0	701	434	1293	0	682	910	0	0	113	0	0	0	465	13	5	26	0	66	143	6	0	503	0	2	0	0	0	110	0	56	0	0	0	1058	709	8	86	0	6	14	0	0	13	8	0	0	36	0	0	37	0	0	0	0	908	0	50	0	0	0	1109	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	489	262	0	0	0	54	0	2	0	0	22	180	104	198	0	0	0	0	217	2	0	0	0	0	243	2	0	0	135	152	145	0	0	0	0	0	0	0	0
run03-159	17	0	0	6	0	0	2563	0	9	0	0	0	178	22	0	1800	4	16	0	3	19	0	0	0	6	0	25	0	0	12	6	0	0	46	0	0	0	0	100	0	0	910	0	0	0	0	0	0	6	54	0	0	0	0	0	0	0	0	0	0	0	0	20	2110	68	1071	629	0	0	79	90	0	0	331	0	86	4	34	140	171	16	0	15	0	0	0	0	0	254	0	0	0	57	17	1835	1102	0	35	0	120	9	0	34	0	4	0	228	35	28	0	24	0	0	0	7	1807	0	113	29	0	0	1551	0	0	3	10	0	0	3	0	0	4	0	0	11	0	9	2	0	0	0	5	0	0	11	15	0	13	15	0	0	0	414	882	5	47	0	4	35	0	0	0	11	0	0	71	0	0	53	76	34	0	0	0	0	0	0	0	5
run03-160	0	0	3	0	0	0	314	0	11	0	5	0	0	104	61	6377	305	178	8	119	185	21	0	205	0	0	0	0	0	1188	434	0	201	147	871	23	0	0	0	0	0	0	0	0	0	0	0	0	6	162	0	12	3	0	53	8	10	12	335	0	0	1033	11	1760	160	393	632	0	0	552	98	0	0	87	8	29	49	15	20	4	27	0	1170	27	53	0	22	0	113	0	226	0	42	0	154	927	9	51	0	58	7	11	206	0	15	0	457	63	159	11	103	0	2	2323	3	1435	0	40	186	0	11	771	0	0	7	29	0	0	36	0	0	3	7	0	50	0	0	0	21	0	0	203	0	0	0	0	0	0	0	0	36	6	115	472	0	5	0	287	19	0	5	0	15	0	6	0	0	0	0	0	0	0	0	0	0	0	54	0	0
run03-163	3	45	0	0	0	0	2398	0	41	14	0	0	139	0	0	6731	357	105	7	33	0	0	0	0	0	0	0	0	0	86	256	0	9	382	0	0	0	0	147	0	29	0	9	52	0	0	4	0	0	34	0	0	9	0	0	0	255	0	26	5	0	176	55	1880	0	1507	639	4	0	132	21	0	15	668	11	4	31	0	0	39	7	0	271	16	62	0	8	2	99	0	0	0	83	179	1596	837	10	23	0	18	20	12	0	37	38	0	27	0	2	0	35	0	3	0	23	4847	0	184	0	0	16	73	21	0	0	27	0	0	8	0	0	0	0	0	7	0	2	0	0	0	378	539	447	0	43	0	0	3	0	0	213	388	0	18	0	120	0	32	37	2	32	0	0	5	0	30	0	0	33	12	12	0	0	0	0	0	0	0	0
run03-164	11	1588	0	0	0	0	861	6	22	0	0	0	50	43	60	1207	27	140	18	32	24	283	0	0	0	0	6222	0	0	476	119	0	130	23	0	0	0	0	37	0	0	396	3	7	0	52	0	0	0	261	0	116	0	0	88	0	454	0	304	0	0	83	88	1086	195	782	600	0	0	146	28	56	0	156	40	43	154	17	30	0	43	0	504	0	0	0	39	0	190	282	34	49	40	0	390	1814	69	39	4	49	2	3	155	17	0	0	395	40	191	50	60	2	0	1122	0	1730	0	88	4	0	266	647	0	18	6	38	11	0	294	0	0	22	13	0	3	0	160	0	14	0	0	310	411	0	0	0	0	46	0	0	27	0	122	96	0	27	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-165	2	154	10	0	0	0	1456	0	0	0	0	0	99	41	5	3772	188	645	0	254	41	0	0	0	0	0	212	0	0	1051	995	81	466	327	0	0	129	0	103	0	0	737	0	0	0	26	0	0	0	144	2	10	2	0	208	0	231	3	29	0	3	892	29	2064	67	743	666	2	0	43	37	0	0	296	6	12	78	3	30	295	48	0	441	0	0	0	14	0	250	0	33	5	109	19	1047	815	7	29	0	52	16	3	53	63	1	0	835	71	183	8	54	0	0	1039	0	2005	0	180	316	5	10	813	16	50	7	19	8	0	115	9	0	68	8	353	9	0	133	0	14	0	0	231	0	0	0	0	0	0	0	0	581	9	1034	185	0	4	0	2217	2	0	0	0	0	0	3	0	2	3	14	8	0	0	0	0	0	0	0	0	0
run03-166	2	665	0	4	0	0	452	0	0	76	0	0	0	0	0	8504	169	122	0	35	0	0	0	0	0	0	0	0	0	38	27	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	49	0	0	0	0	2	0	0	0	243	0	0	0	1548	1225	0	417	1028	0	0	369	0	0	0	237	10	0	280	0	96	131	0	0	880	0	0	0	2	0	93	0	0	0	0	0	21	499	3	93	0	0	27	0	0	70	0	0	0	32	0	0	6	0	0	0	0	1095	0	43	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	8	0	0	0	78	0	0	0	0	0	12	16	0	0	0	368	1110	0	21	0	11	0	0	0	0	8	0	2	6	0	0	0	9	3	255	0	0	0	0	29	0	0
run03-167	14	820	6	0	0	174	1500	19	6	53	0	5	0	0	0	4336	383	0	0	0	160	0	0	0	0	0	0	0	0	1187	123	0	0	0	273	6	0	0	123	4	0	0	10	30	0	141	28	0	9	405	0	0	0	0	44	0	0	6	86	12	3	702	0	984	0	126	86	37	23	28	0	0	10	56	9	0	0	31	17	139	0	0	73	134	0	0	0	0	109	0	50	0	0	431	1482	311	3	12	0	86	48	96	83	70	44	0	511	77	87	9	96	0	0	439	0	2357	2	171	246	0	13	543	41	42	8	10	28	0	103	203	0	7	0	0	17	0	8	0	510	16	0	0	0	0	4	105	0	0	9	0	0	34	139	2071	0	25	0	0	2	0	20	394	714	28	0	0	4	0	0	0	0	0	0	0	0	0	17	0	5
run03-168	30	847	9	3	0	0	2377	0	44	0	0	0	0	0	0	7449	0	0	0	0	0	0	0	0	11	0	0	0	0	2	935	0	0	0	0	0	0	3	0	0	20	0	0	0	0	0	29	2	0	607	22	0	31	0	0	0	0	0	0	4	0	0	4	2462	0	9	2171	0	0	0	0	0	0	601	320	0	0	0	0	0	0	2	659	2	14	0	0	0	7	0	0	0	0	1683	214	1745	0	64	0	0	71	36	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	52	1376	0	0	0	0	0	0	0	0	0	0	0	6	3	15	3	29	0	0	0	0	0	0	8	211	0	424	247	0	0	59	591	922	9	421	0	0	10	2	15	0	0	0	418	0	0	7	0	10	5	0	0	0	0	0	0	15	0
run03-169	59	2269	42	0	70	10	2726	0	0	12	0	0	263	400	12	10872	0	0	0	0	0	0	0	0	0	0	0	0	0	99	346	0	0	70	0	0	0	0	1325	0	3	0	0	0	0	0	23	0	0	1225	9	0	53	0	0	0	0	0	13	0	0	1576	227	1766	0	495	2874	0	0	0	0	0	0	192	31	48	0	0	0	46	0	0	3394	0	0	0	0	0	276	0	9	0	364	1098	394	119	0	130	0	0	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	954	0	89	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	214	0	0	18	0	8	0	1777	0	0	0	0	34	0	144	0	0	0	0	1286	57	0	13	0	0	0	0	0	0	244	29	12	0	0	0	3	8	5	0	0	0	0	0	0	0	0
run03-170	122	2315	45	0	89	155	3081	0	0	0	0	0	157	27	10	502	12	14	0	14	23	0	0	55	981	0	3268	0	0	11	42	0	0	45	40	0	582	2	192	0	0	880	0	6	0	0	0	0	0	1377	46	8	18	0	31	0	15	0	10	0	0	1329	18	2777	0	546	867	0	0	39	29	0	0	31	14	9	65	50	21	24	17	4	533	0	0	0	59	0	200	14	11	0	490	0	11	752	14	40	0	16	0	19	57	10	0	0	230	32	162	5	9	0	0	0	0	1883	23	64	2	0	24	505	7	6	3	4	13	0	16	0	0	7	0	0	0	0	0	0	4	0	76	0	0	86	0	373	749	276	0	0	0	0	110	1559	0	77	2	0	32	6	0	2	179	0	0	0	0	0	0	7	8	0	0	0	0	0	8	57	0
run03-171	5	0	43	0	0	0	1459	0	0	0	0	0	0	0	0	7565	0	0	0	426	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	43	15	0	0	0	0	0	0	0	1140	0	0	163	26	0	13	0	0	0	0	0	276	0	0	0	128	305	0	0	1687	0	0	0	0	0	86	527	0	0	0	0	316	0	0	0	6	0	857	0	0	0	0	0	0	0	0	515	3896	74	0	0	0	0	484	0	0	6	0	0	0	331	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	728	2229	0	65	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	14	0	0
run03-172	60	235	0	15	0	0	1132	0	0	486	0	0	0	21	0	6691	462	384	0	172	0	0	0	0	9	16	4	0	0	90	0	0	394	567	0	0	0	64	0	0	4	0	0	0	0	0	429	8	0	277	28	0	36	0	0	0	154	0	0	0	0	0	173	2037	0	0	5	0	0	45	77	0	5	415	0	0	0	0	0	19	55	6	46	210	701	0	0	0	72	0	0	0	0	1293	3465	4872	0	68	0	26	75	63	0	66	37	11	0	0	27	0	0	0	4	0	0	4	605	315	598	0	2	508	101	0	0	14	0	0	0	0	0	0	0	7	4	2	0	36	0	0	0	0	0	0	0	276	17	210	183	0	476	585	0	654	0	174	0	0	0	10	0	8	10	21	0	0	4	8	5	4	1	2	0	0	0	0	0	0	0
run03-173	0	196	3	0	155	0	4308	0	0	0	0	7	102	83	7	6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	214	0	0	0	0	0	102	0	0	0	0	0	29	0	0	157	0	0	289	0	0	0	0	0	0	0	0	103	13	0	1594	260	2868	0	114	808	0	0	486	15	0	0	169	84	92	0	0	9	5	2	0	63	33	0	0	0	4	172	0	0	0	11	127	557	820	38	32	0	0	41	0	0	64	0	0	34	33	0	0	50	0	0	0	0	2692	0	157	30	0	31	75	77	0	16	4	0	2	226	0	0	0	0	0	20	0	510	0	47	0	0	0	0	0	0	370	0	0	0	0	0	277	0	632	0	81	0	0	0	0	0	10	28	166	0	0	13	0	6	0	0	0	0	7	0	0	0	8	3
